code_insee,commune,code_region,region,code_departement,departement,pop_tot,pop_cl,pop_0_14,pop_15_29,pop_18_24,pop_75p,pop_femmes,pop_act_15p,pop_chom,pop_agric,pop_indep,pop_cadres,pop_interm,pop_empl,pop_ouvr,pop_scol_18_24,pop_non_scol_15p,pop_dipl_aucun,pop_dipl_bepc,pop_dipl_capbep,pop_dipl_bac,pop_dipl_bac2,pop_dipl_sup,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_bac2,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
26301,Saint-Donat-sur-l'Herbasse,82,Rhône-Alpes,26,Drôme,3912,3 001-5 000,752,629,239,338,1978,1872,202,64,116,232,432,456,524,68,2878,485,147,737,448,390,289,1684,1001,643,149,95,1155,525,19.222903885480573,16.07873210633947,8.640081799591002,50.56237218813906,10.790598290598291,3.418803418803419,6.196581196581197,12.393162393162394,23.076923076923077,24.358974358974358,27.99145299145299,28.451882845188287,16.851980542043083,5.1077136900625435,25.608061153578877,15.56636553161918,13.551077136900624,10.041695621959693,5.340078695896571,59.44180522565321,38.18289786223278,8.847980997624703,68.58669833729216,31.175771971496435
26307,Saint-Jean-en-Royans,82,Rhône-Alpes,26,Drôme,2953,2 000-3 000,450,408,165,450,1522,1288,161,36,72,125,249,426,418,46,2332,463,188,526,360,263,195,1365,820,502,100,99,906,455,15.238740264138166,13.816457839485269,15.238740264138166,51.540805960040636,12.5,2.7950310559006213,5.590062111801243,9.70496894409938,19.33229813664596,33.07453416149068,32.45341614906832,27.878787878787882,19.854202401372213,8.061749571183533,22.5557461406518,15.437392795883362,11.2778730703259,8.361921097770155,6.762295081967213,60.07326007326007,36.77655677655678,7.326007326007327,66.37362637362637,33.33333333333333
26313,Saint-Marcel-lès-Valence,82,Rhône-Alpes,26,Drôme,5746,5 001-10 000,1300,803,310,383,2943,2599,255,28,188,344,672,760,652,156,4023,641,247,1049,686,576,434,2186,1628,534,191,17,1823,356,22.624434389140273,13.97493908806126,6.665506439262095,51.218238774799865,9.811465948441707,1.0773374374759523,7.233551365909966,13.235859946133127,25.856098499422853,29.242016160061564,25.086571758368603,50.32258064516129,15.933383047477006,6.13969674372359,26.07506835694755,17.0519512801392,14.317673378076062,10.787969177230922,0.7716749886518384,74.47392497712717,24.42817932296432,8.737419945105215,83.3943275388838,16.285452881976212
26324,Saint-Paul-Trois-Châteaux,82,Rhône-Alpes,26,Drôme,8757,5 001-10 000,1714,1416,576,719,4516,3952,581,29,209,694,1159,1001,808,198,6457,990,371,1447,1261,998,930,3730,2222,1433,437,130,2562,1154,19.572913098092954,16.16992120589243,8.210574397624757,51.57017243348179,14.701417004048583,0.7338056680161943,5.288461538461538,17.560728744939272,29.326923076923077,25.32894736842105,20.445344129554655,34.375,15.332197614991482,5.7457023385473125,22.40978782716432,19.529193123741674,15.456094161375253,14.40297351711321,3.3678756476683938,59.57104557640751,38.41823056300268,11.715817694369973,68.68632707774799,30.93833780160858
26325,Saint-Rambert-d'Albon,82,Rhône-Alpes,26,Drôme,6056,5 001-10 000,1505,966,373,457,3090,2568,450,12,143,163,490,751,954,140,4169,1139,204,1087,719,376,214,2307,1449,816,258,58,1614,683,24.85138705416116,15.95112285336856,7.546235138705416,51.02377807133421,17.523364485981308,0.46728971962616817,5.568535825545172,6.347352024922118,19.080996884735203,29.24454828660436,37.149532710280376,37.533512064343164,27.320700407771646,4.893259774526265,26.073398896617896,17.246342048452867,9.018949388342529,5.133125449748141,2.452431289640592,62.80884265279584,35.370611183355,11.183355006501952,69.96098829648895,29.605548331166016
26330,Saint-Sorlin-en-Valloire,82,Rhône-Alpes,26,Drôme,2197,2 000-3 000,488,313,124,250,1109,992,107,37,86,58,164,337,292,36,1589,329,107,424,233,163,77,885,635,231,92,45,764,98,22.21210741920801,14.246700045516613,11.37915339098771,50.47792444242148,10.786290322580646,3.7298387096774195,8.669354838709678,5.846774193548387,16.532258064516128,33.971774193548384,29.435483870967744,29.03225806451613,20.704845814977972,6.733794839521712,26.68344870988043,14.663310258023914,10.258023914411579,4.845814977973569,4.838709677419355,71.75141242937853,26.101694915254235,10.3954802259887,86.32768361581921,11.073446327683616
26333,Saint-Vallier,82,Rhône-Alpes,26,Drôme,3990,3 001-5 000,656,744,368,580,2161,1753,403,15,106,173,398,427,609,121,3069,705,189,690,448,490,217,1887,793,1048,379,32,591,1289,16.44110275689223,18.646616541353385,14.536340852130325,54.16040100250626,22.989161437535653,0.8556759840273817,6.046776953793497,9.868796349115803,22.703936109526527,24.358243011979464,34.7404449515117,32.880434782608695,22.971652003910066,6.158357771260997,22.482893450635384,14.597588791137179,15.966112740306288,7.07070707070707,1.6675351745700884,42.02437731849496,55.53789083200847,20.084790673025967,31.319554848966614,68.30948595654478
26347,Tain-l'Hermitage,82,Rhône-Alpes,26,Drôme,5845,5 001-10 000,1022,1165,548,629,3043,2726,354,12,148,285,623,803,848,179,4423,838,312,1078,699,547,424,2704,1354,1259,164,74,1265,1419,17.485029940119762,19.931565440547477,10.761334473909324,52.061591103507276,12.986060161408657,0.4402054292002935,5.429200293470286,10.454878943506971,22.85399853264857,29.457079970652973,31.107850330154076,32.66423357664234,18.946416459416685,7.054035722360388,24.372597784309292,15.803753108749719,12.367171602984401,9.586253673976938,2.663786897048236,50.07396449704142,46.56065088757396,6.06508875739645,46.782544378698226,52.47781065088757
26362,Valence,82,Rhône-Alpes,26,Drôme,62481,50 001-100 000,10811,13781,7260,6571,32747,27759,5032,38,1422,4139,6808,8397,6539,3807,45242,9624,2770,9010,6968,6240,6660,30168,13240,16456,5214,528,7646,22257,17.302860069461115,22.056305116755492,10.516797106320322,52.41113298442727,18.127454159011492,0.13689253935660506,5.122662920134011,14.910479484131272,24.525379156309665,30.249648762563492,23.55632407507475,52.43801652892562,21.272269130454003,6.122629415145219,19.915123115688964,15.401617965607178,13.792493700543742,14.720834622695724,1.7200938232994525,43.88756298064174,54.54786528772209,17.28321400159109,25.344736144258817,73.77684964200478
27016,Les Andelys,23,Haute-Normandie,27,Eure,8179,5 001-10 000,1640,1549,723,817,4249,3698,679,28,141,293,665,1134,1421,215,5980,1842,408,1453,812,411,328,3437,1598,1740,953,148,1974,1457,20.0513510209072,18.938745567917838,9.988996209805599,51.95011615111872,18.36127636560303,0.7571660356949702,3.812871822606814,7.923201730665225,17.982693347755543,30.665224445646295,38.42617631151974,29.737206085753805,30.802675585284277,6.822742474916388,24.297658862876254,13.578595317725753,6.872909698996656,5.48494983277592,4.128312412831241,46.49403549607216,50.625545533895846,27.727669479196976,57.43380855397149,42.39162059935991
27022,Aubevoye,23,Haute-Normandie,27,Eure,5027,5 001-10 000,1237,885,371,272,2562,2365,336,0,75,155,546,718,747,135,3431,731,201,1033,524,274,181,1909,1034,836,600,22,1412,481,24.607121543664213,17.604933359856773,5.410781778396658,50.96479013328029,14.207188160676532,0,3.171247357293869,6.553911205073996,23.086680761099366,30.35940803382664,31.585623678646936,36.38814016172507,21.305741766248907,5.858350335179248,30.107840279801806,15.272515301661324,7.986009909647334,5.275429903818129,1.1393060590367685,54.16448402304872,43.792561550550026,31.43006809848088,73.96542692509168,25.196437925615506
27051,Beaumont-le-Roger,23,Haute-Normandie,27,Eure,2978,2 000-3 000,584,520,217,369,1576,1340,231,0,68,56,269,357,521,69,2203,502,144,584,342,180,121,1362,693,646,269,56,1033,328,19.610476830087308,17.461383478844862,12.39086635325722,52.9214237743452,17.238805970149254,0,5.074626865671641,4.179104477611941,20.07462686567164,26.64179104477612,38.88059701492537,31.797235023041477,22.787108488424877,6.536541080344985,26.509305492510215,15.524285065819338,8.170676350431231,5.492510213345438,3.9492242595204514,50.881057268722465,47.43024963289281,19.750367107195302,75.84434654919237,24.082232011747433
27056,Bernay,23,Haute-Normandie,27,Eure,10399,10 001-50 000,1609,1854,966,1403,5763,4492,816,27,222,550,984,1360,1240,394,8038,1759,475,1883,1185,654,864,5143,2173,2856,1191,198,2738,2393,15.47264160015386,17.828637368977788,13.491681892489662,55.41879026829503,18.165627782724844,0.6010685663401603,4.942119323241318,12.243989314336599,21.90560997328584,30.27604630454141,27.604630454140693,40.78674948240166,21.88355312266733,5.909430206519035,23.426225429211247,14.742473252052749,8.136352326449366,10.748942523015675,3.7071709417712038,42.251604122107715,55.531790783589344,23.157690064164886,53.23741007194245,46.529263076025664
27065,Beuzeville,23,Haute-Normandie,27,Eure,4409,3 001-5 000,872,843,347,467,2286,2045,253,16,132,128,496,576,628,90,3275,704,186,863,454,318,256,1973,964,983,197,139,1313,657,19.77772737582218,19.119981855295986,10.591970968473577,51.848491721478794,12.37163814180929,0.7823960880195598,6.454767726161369,6.259168704156479,24.25427872860636,28.166259168704155,30.709046454767723,25.936599423631122,21.49618320610687,5.679389312977099,26.35114503816794,13.86259541984733,9.709923664122137,7.816793893129772,6.581439393939394,48.85960466294982,49.8226051697922,9.984794728839331,66.54840344652813,33.29954384186518
27082,La Bonneville-sur-Iton,23,Haute-Normandie,27,Eure,2282,2 000-3 000,491,380,160,135,1168,1161,156,8,36,120,240,348,364,56,1640,292,116,529,254,189,108,953,547,399,234,8,776,176,21.51621384750219,16.65205959684487,5.9158632778264675,51.183172655565286,13.436692506459949,0.6890611541774333,3.10077519379845,10.335917312661499,20.671834625322997,29.97416020671835,31.352282515073217,35,17.804878048780488,7.073170731707316,32.25609756097561,15.487804878048781,11.52439024390244,6.585365853658537,0.8324661810613945,57.39769150052466,41.86778593913956,24.554039874081845,81.4270724029381,18.467995802728225
27090,Le Bosc-Roger-en-Roumois,23,Haute-Normandie,27,Eure,3146,3 001-5 000,620,392,171,244,1565,1449,117,28,76,174,423,337,360,70,2357,368,103,679,386,292,222,1262,1060,191,87,9,1200,59,19.707565162110615,12.460267005721551,7.75588048315321,49.74570883661793,8.074534161490684,1.932367149758454,5.244996549344375,12.008281573498964,29.19254658385093,23.257418909592822,24.84472049689441,40.93567251461988,15.613067458633855,4.3699618158676286,28.80780653372932,16.376750106067036,12.388629613915995,9.41875265167586,0.7081038552321007,83.99366085578447,15.134706814580031,6.893819334389857,95.08716323296355,4.675118858954041
27103,Bourg-Achard,23,Haute-Normandie,27,Eure,3066,3 001-5 000,549,520,234,431,1625,1392,120,12,126,147,359,416,367,84,2323,351,87,663,328,263,197,1278,732,518,150,23,988,290,17.90606653620352,16.96020874103066,14.05740378343118,53.00065231572081,8.620689655172415,0.8620689655172413,9.051724137931034,10.560344827586206,25.79022988505747,29.88505747126437,26.36494252873563,35.8974358974359,15.109771846749892,3.745157124408093,28.54068015497202,14.1196728368489,11.321566939302626,8.480413258717176,1.7678708685626443,57.27699530516433,40.532081377151805,11.737089201877934,77.30829420970265,22.69170579029734
27105,Bourgtheroulde-Infreville,23,Haute-Normandie,27,Eure,2890,2 000-3 000,597,399,162,228,1509,1338,111,12,81,165,391,344,362,70,2110,339,91,628,355,261,162,1238,867,351,136,18,1018,217,20.657439446366784,13.806228373702423,7.889273356401384,52.21453287197232,8.295964125560538,0.8968609865470852,6.053811659192825,12.331838565022421,29.222720478325858,25.710014947683106,27.05530642750374,43.20987654320987,16.066350710900473,4.312796208530806,29.763033175355453,16.824644549763033,12.369668246445498,7.677725118483412,1.4331210191082804,70.03231017770598,28.352180936995154,10.98546042003231,82.22940226171244,17.528271405492728
27112,Breteuil,23,Haute-Normandie,27,Eure,3258,3 001-5 000,550,493,229,561,1749,1270,275,12,85,73,239,361,434,66,2531,825,175,626,282,171,95,1416,751,637,259,50,1088,326,16.881522406384285,15.131982811540823,17.21915285451197,53.683241252302025,21.653543307086615,0.9448818897637795,6.692913385826772,5.748031496062992,18.818897637795278,28.425196850393704,34.17322834645669,28.82096069868996,32.59581193204267,6.91426313709996,24.73330699328329,11.141841169498221,6.75622283682339,3.7534571315685503,3.4106412005457027,53.036723163841806,44.98587570621469,18.2909604519774,76.8361581920904,23.022598870056495
27116,Brionne,23,Haute-Normandie,27,Eure,4275,3 001-5 000,773,749,349,560,2260,1834,430,10,64,109,332,533,669,104,3237,921,209,879,419,256,140,1916,947,939,456,66,1421,490,18.081871345029242,17.52046783625731,13.099415204678364,52.865497076023395,23.446019629225738,0.5452562704471101,3.4896401308615053,5.9432933478735,18.102508178844058,29.062159214830967,36.47764449291167,29.799426934097422,28.45227062094532,6.4565956132221185,27.15477293790547,12.944084028421376,7.908557306147667,4.324992276799506,3.3299697275479314,49.4258872651357,49.00835073068894,23.799582463465555,74.16492693110646,25.5741127348643
27165,Conches-en-Ouche,23,Haute-Normandie,27,Eure,4994,3 001-5 000,1032,838,396,591,2703,2251,334,8,116,153,386,758,724,132,3626,892,282,974,445,324,196,2203,995,1169,520,62,1588,608,20.66479775730877,16.780136163396076,11.8342010412495,54.124949939927916,14.837849844513547,0.3553976010661928,5.153265215459796,6.7969791203909375,17.147934251443804,33.673922701021766,32.16348289649045,33.33333333333333,24.60011031439603,7.777164920022063,26.861555432984,12.272476558190844,8.935466078323222,5.405405405405405,2.7373068432671084,45.16568315932819,53.064003631411715,23.604176123467997,72.08352246935996,27.598729005901045
27183,La Couture-Boussey,23,Haute-Normandie,27,Eure,2277,2 000-3 000,460,365,152,232,1177,1077,143,16,55,91,229,352,273,59,1653,281,85,518,256,164,88,841,684,143,34,50,754,85,20.2020202020202,16.02986385595081,10.188844971453667,51.690821256038646,13.27762302692665,1.4856081708449396,5.10677808727948,8.449396471680593,21.262766945218196,32.68337975858867,25.348189415041784,38.81578947368421,16.999395039322444,5.142165759225651,31.33696309739867,15.486993345432548,9.921355111917725,5.323653962492438,5.611672278338945,81.33174791914387,17.00356718192628,4.0428061831153395,89.65517241379311,10.107015457788346
27226,Étrépagny,23,Haute-Normandie,27,Eure,3885,3 001-5 000,780,674,311,320,2016,1781,259,24,96,97,341,652,612,101,2829,691,213,860,363,204,107,1576,976,561,260,37,1284,281,20.077220077220076,17.34877734877735,8.236808236808237,51.891891891891895,14.542391914654687,1.347557551937114,5.390230207748456,5.446378439079169,19.146546883773162,36.60864682762493,34.362717574396406,32.475884244372985,24.42559208200778,7.529162248144221,30.3994344291269,12.83138918345705,7.211028632025451,3.7822552138564864,2.2938623682579045,61.92893401015228,35.59644670050762,16.49746192893401,81.47208121827411,17.829949238578678
27229,Évreux,23,Haute-Normandie,27,Eure,49634,10 001-50 000,10176,11473,5650,3722,26224,23462,4907,28,764,2873,5260,7405,6581,2442,34879,7585,2428,7811,5878,4088,4075,22944,7070,15401,8879,151,7263,15415,20.502075190393683,23.11520328806866,7.498891888624732,52.834750372728365,20.91467053107152,0.11934191458528684,3.2563293836842555,12.245332878697468,22.419231097093174,31.56167419657318,28.049612138777597,43.2212389380531,21.746609707847128,6.961208750250868,22.394564064336706,16.8525473780785,11.720519510307062,11.683247799535538,0.6538211734141589,30.81415620641562,67.12430264993027,38.698570432357045,31.655334728033473,67.18532078103208
27230,Ézy-sur-Eure,23,Haute-Normandie,27,Eure,3344,3 001-5 000,612,530,246,348,1743,1573,178,4,137,134,308,511,486,87,2531,495,169,761,355,244,145,1492,1009,454,101,66,1191,291,18.301435406698566,15.849282296650719,10.406698564593302,52.1232057416268,11.315956770502225,0.25429116338207247,8.709472345835982,8.518753973299429,19.58041958041958,32.48569612205976,30.896376350921805,35.36585365853659,19.5574871592256,6.677202686685105,30.067167127617545,14.026076649545635,9.640458316870802,5.728960885025682,4.2362002567394095,67.62734584450402,30.42895442359249,6.769436997319035,79.82573726541555,19.50402144772118
27275,Gaillon,23,Haute-Normandie,27,Eure,7175,5 001-10 000,1516,1467,606,474,3660,3459,686,0,109,290,725,1056,1269,161,5188,1313,319,1400,828,490,382,3148,1134,1960,1122,29,1391,1706,21.128919860627178,20.445993031358885,6.606271777003485,51.01045296167247,19.832321480196587,0,3.151199768719283,8.38392599017057,20.959814975426426,30.529054640069386,36.68690372940156,26.567656765676567,25.308404009252122,6.148804934464148,26.985350809560526,15.959907478797225,9.444872783346185,7.363145720894372,0.9128108278249921,36.02287166454892,62.26175349428208,35.64167725540025,44.18678526048285,54.19313850063533
27279,Gasny,23,Haute-Normandie,27,Eure,3076,3 001-5 000,625,476,212,226,1618,1468,172,4,80,120,361,458,452,74,2256,478,127,737,328,201,102,1262,868,367,147,34,1088,166,20.3185955786736,15.474642392717817,7.347204161248374,52.60078023407022,11.716621253405995,0.2724795640326975,5.449591280653951,8.174386920980927,24.591280653950953,31.19891008174387,30.79019073569482,34.90566037735849,21.187943262411345,5.629432624113475,32.66843971631206,14.539007092198581,8.909574468085106,4.521276595744681,2.6234567901234565,68.77971473851031,29.08082408874802,11.648177496038036,86.2123613312203,13.153724247226625
27284,Gisors,23,Haute-Normandie,27,Eure,11283,10 001-50 000,2024,2227,1003,1284,6014,5291,932,20,237,387,996,1832,1721,296,8452,2160,547,2224,1234,765,476,5020,2043,2890,1826,65,2257,2736,17.938491535939026,19.73765842417797,11.379952140388195,53.30142692546309,17.614817614817614,0.378000378000378,4.47930447930448,7.314307314307314,18.824418824418824,34.62483462483463,32.52693252693253,29.51146560319043,25.55608140085187,6.4718409843823945,26.313298627543773,14.600094652153336,9.051112162801704,5.63180312352106,1.27826941986234,40.69721115537849,57.56972111553785,36.374501992031874,44.9601593625498,54.50199203187252
27299,Gravigny,23,Haute-Normandie,27,Eure,4034,3 001-5 000,737,762,334,350,2108,2065,312,5,62,247,480,574,683,119,3008,530,220,853,543,357,231,1833,882,909,486,4,1145,683,18.269707486365892,18.889439762022807,8.676251859196826,52.25582548339117,15.108958837772397,0.24213075060532688,3.002421307506053,11.961259079903147,23.24455205811138,27.796610169491526,33.07506053268765,35.62874251497006,17.61968085106383,7.3138297872340425,28.357712765957448,18.05186170212766,11.868351063829788,7.679521276595745,0.21774632553075668,48.117839607201304,49.59083469721768,26.5139116202946,62.46590289143481,37.261320240043645
27306,Guichainville,23,Haute-Normandie,27,Eure,2589,2 000-3 000,478,383,165,141,1309,1237,122,0,44,200,376,332,264,64,1940,333,139,468,350,273,213,951,817,125,10,10,930,18,18.46272692159135,14.793356508304365,5.44611819235226,50.56006179992275,9.862570735650769,0,3.5569927243330643,16.168148746968473,30.39611964430073,26.839126919967665,21.341956345998383,38.78787878787879,17.164948453608247,7.164948453608247,24.123711340206185,18.04123711340206,14.072164948453608,10.97938144329897,1.040582726326743,85.90956887486855,13.144058885383805,1.0515247108307046,97.79179810725552,1.8927444794952681
27355,Ivry-la-Bataille,23,Haute-Normandie,27,Eure,2611,2 000-3 000,518,418,192,298,1362,1267,154,14,81,110,339,428,388,45,1971,445,103,580,364,177,130,1132,683,421,118,389,762,370,19.839142091152816,16.00919188050555,11.413251627728838,52.16392186901571,12.154696132596685,1.1049723756906076,6.393054459352802,8.681925808997633,26.756116811365434,33.78058405682715,30.623520126282557,23.4375,22.577371892440386,5.225773718924404,29.426686960933534,18.467782851344495,8.980213089802131,6.595636732623033,25.575279421433265,60.33568904593639,37.19081272084806,10.424028268551238,67.31448763250883,32.685512367491164
27365,Léry,23,Haute-Normandie,27,Eure,2100,2 000-3 000,428,446,226,103,1044,1052,192,0,48,120,275,248,341,94,1486,344,80,384,213,176,143,897,449,436,306,14,584,310,20.38095238095238,21.23809523809524,4.904761904761905,49.714285714285715,18.250950570342205,0,4.562737642585551,11.406844106463879,26.140684410646386,23.574144486692013,32.414448669201526,41.5929203539823,23.149394347240914,5.383580080753701,25.841184387617766,14.333781965006729,11.843876177658142,9.62314939434724,1.5367727771679474,50.055741360089186,48.60646599777034,34.11371237458194,65.10590858416946,34.55964325529543
27375,Louviers,23,Haute-Normandie,27,Eure,17973,10 001-50 000,3448,3448,1563,1754,9554,7865,1630,14,332,816,1740,2085,2765,631,13158,3697,807,2849,1849,1297,1352,7885,3148,4517,2595,77,3876,3943,19.184332053636012,19.184332053636012,9.759083069048016,53.15751404885105,20.724729815638906,0.17800381436745072,4.221233312142402,10.375079465988557,22.123331214240306,26.509853782581054,35.15575333757152,40.37108125399872,28.096975224198207,6.133150934792521,21.652226782185743,14.052287581699346,9.857121143030856,10.275117799057607,0.9670936950514946,39.92390615091947,57.285986049461,32.910589727330375,49.1566265060241,50.00634115409004
27428,Le Neubourg,23,Haute-Normandie,27,Eure,4141,3 001-5 000,613,773,380,618,2229,1837,290,15,95,112,366,530,714,125,3226,801,188,878,422,269,200,1947,789,1118,312,29,1350,588,14.803187635836753,18.66698865008452,14.923931417531996,53.827577879739195,15.786608600979859,0.8165487207403375,5.171475231355471,6.096897114861187,19.923788786064236,28.851388132825257,38.86771910724007,32.89473684210527,24.829510229386237,5.827650340979542,27.21636701797892,13.081215127092374,8.3384996900186,6.199628022318661,1.4676113360323886,40.52388289676425,57.42167437082691,16.024653312788907,69.33744221879815,30.20030816640986
27438,Nonancourt,23,Haute-Normandie,27,Eure,2323,2 000-3 000,418,497,222,214,1211,1122,146,0,70,94,172,377,368,66,1747,516,101,466,244,123,102,1039,457,551,230,30,621,413,17.993973310374518,21.39474817046922,9.212225570383126,52.13086526043909,13.01247771836007,0,6.23885918003565,8.377896613190732,15.32976827094474,33.60071301247772,32.79857397504456,29.72972972972973,29.536348025186033,5.7813394390383515,26.674298797939322,13.966800228963939,7.040641099026904,5.838580423583286,2.8063610851262863,43.984600577478346,53.03176130895092,22.13666987487969,59.769008662175175,39.7497593840231
27448,Pacy-sur-Eure,23,Haute-Normandie,27,Eure,4554,3 001-5 000,742,814,374,590,2434,2120,241,0,122,335,494,590,580,113,3499,758,263,842,526,325,266,1984,1062,873,256,39,1400,575,16.29336846728151,17.874396135265698,12.955643390426,53.447518664909964,11.367924528301888,0,5.754716981132075,15.80188679245283,23.30188679245283,27.830188679245282,27.358490566037734,30.213903743315505,21.663332380680195,7.5164332666476135,24.06401829094027,15.032866533295227,9.288368105172907,7.602172049156902,1.9278299555116163,53.528225806451616,44.002016129032256,12.903225806451612,70.56451612903226,28.981854838709676
27458,Pîtres,23,Haute-Normandie,27,Eure,2428,2 000-3 000,543,397,165,163,1245,1137,152,4,61,97,280,276,394,72,1723,459,90,468,264,151,104,958,626,320,220,7,804,151,22.364085667215818,16.350906095551895,6.71334431630972,51.27677100494233,13.368513632365875,0.3518029903254178,5.364995602462621,8.53122251539138,24.626209322779243,24.274406332453825,34.65259454705365,43.63636363636363,26.639582124201972,5.22344747533372,27.161926871735346,15.322112594312246,8.763784097504352,6.035983749274521,0.7253886010362695,65.34446764091858,33.40292275574113,22.964509394572026,83.92484342379957,15.762004175365343
27467,Pont-Audemer,23,Haute-Normandie,27,Eure,9011,5 001-10 000,1589,1800,860,1138,4991,3984,949,8,179,286,687,1280,1506,268,6797,1760,405,1923,894,477,448,4546,1206,3259,1927,52,1656,2882,17.634002885362335,19.975585395627565,12.62900898901343,55.387859283098436,23.820281124497992,0.2008032128514056,4.4929718875502,7.1787148594377514,17.24397590361446,32.1285140562249,37.8012048192771,31.16279069767442,25.893776666176255,5.958511107841695,28.29189348241871,13.152861556569077,7.017801971457996,6.591143151390319,1.1309264897781643,26.52881654201496,71.68939727232731,42.38891333040035,36.42762868455785,63.39639243290806
27469,Pont-de-l'Arche,23,Haute-Normandie,27,Eure,4163,3 001-5 000,948,732,293,340,2218,2044,220,4,88,281,541,502,557,121,2906,483,141,754,490,395,306,1661,950,673,298,31,1327,320,22.772039394667306,17.583473456641848,8.16718712466971,53.278885419168866,10.76320939334638,0.19569471624266144,4.305283757338552,13.747553816046967,26.467710371819962,24.55968688845401,27.25048923679061,41.29692832764505,16.620784583620097,4.852030282174811,25.946317962835515,16.86166551961459,13.592567102546454,10.529938059187888,1.8321513002364065,57.1944611679711,40.517760385310055,17.94099939795304,79.89163154726069,19.26550270921132
27493,Romilly-sur-Andelle,23,Haute-Normandie,27,Eure,3126,3 001-5 000,641,518,207,236,1637,1472,159,4,84,181,404,345,446,66,2292,501,103,591,385,258,158,1285,896,365,96,19,1111,170,20.50543825975688,16.570697376839412,7.549584133077415,52.36724248240563,10.801630434782608,0.2717391304347826,5.706521739130435,12.296195652173914,27.445652173913043,23.4375,30.298913043478258,31.88405797101449,21.858638743455497,4.493891797556719,25.785340314136125,16.797556719022687,11.2565445026178,6.893542757417102,1.4570552147239262,69.72762645914396,28.404669260700388,7.470817120622568,86.4591439688716,13.229571984435799
27502,Rugles,23,Haute-Normandie,27,Eure,2350,2 000-3 000,372,317,139,375,1239,948,165,4,48,52,168,304,364,54,1844,504,112,530,212,108,76,1086,564,504,185,74,838,242,15.829787234042552,13.489361702127658,15.957446808510639,52.72340425531915,17.405063291139243,0.42194092827004215,5.063291139240507,5.485232067510549,17.72151898734177,32.06751054852321,38.39662447257383,38.84892086330935,27.331887201735356,6.073752711496746,28.74186550976139,11.496746203904555,5.856832971800434,4.121475054229935,6.379310344827586,51.93370165745856,46.408839779005525,17.03499079189687,77.16390423572744,22.283609576427256
27507,Saint-André-de-l'Eure,23,Haute-Normandie,27,Eure,3720,3 001-5 000,762,634,248,386,1912,1676,245,4,68,68,380,400,624,91,2737,665,184,792,418,198,118,1533,848,656,238,49,1118,405,20.483870967741936,17.043010752688172,10.376344086021504,51.3978494623656,14.618138424821003,0.23866348448687352,4.05727923627685,4.05727923627685,22.673031026252982,23.86634844868735,37.23150357995227,36.693548387096776,24.296675191815854,6.722689075630252,28.936792108147607,15.272195834855681,7.234198027036902,4.311289733284618,3.0973451327433628,55.3163731245923,42.79191128506197,15.52511415525114,72.92889758643183,26.418786692759294
27528,Le Vaudreuil,23,Haute-Normandie,27,Eure,3652,3 001-5 000,697,622,267,271,1923,1842,211,4,119,348,506,352,452,109,2674,501,146,611,459,365,338,1545,922,598,290,49,1176,366,19.085432639649508,17.031763417305587,7.420591456736035,52.656078860898134,11.454940282301845,0.21715526601520088,6.460369163952226,18.892508143322477,27.47014115092291,19.109663409337678,24.5385450597177,40.823970037453186,18.735976065819,5.459985041136874,22.849663425579656,17.165295437546746,13.649962602842184,12.640239341810023,3.0740276035131746,59.676375404530745,38.70550161812298,18.77022653721683,76.11650485436893,23.689320388349515
27562,Saint-Marcel,23,Haute-Normandie,27,Eure,4708,3 001-5 000,821,756,313,439,2401,2212,298,4,101,324,635,639,537,136,3558,684,230,843,527,482,413,2018,1280,707,293,28,1335,602,17.43840271877655,16.057774001699237,9.324553950722175,50.9983007646559,13.471971066907775,0.18083182640144665,4.566003616636529,14.647377938517177,28.707052441229656,28.887884267631105,24.276672694394215,43.45047923322684,19.224283305227654,6.464305789769534,23.69308600337268,14.81169196177628,13.546936481169197,11.607644744238337,1.3685239491691104,63.42913776015857,35.03468780971259,14.519326065411297,66.15460852329038,29.83151635282458
27580,Saint-Ouen-de-Thouberville,23,Haute-Normandie,27,Eure,2316,2 000-3 000,499,348,154,176,1171,1099,86,4,84,143,294,298,243,69,1631,222,89,514,291,196,139,878,687,182,68,7,811,65,21.545768566493955,15.025906735751295,7.599309153713299,50.56131260794473,7.825295723384896,0.3639672429481347,7.643312101910828,13.011828935395814,26.751592356687897,27.115559599636036,22.11101000909918,44.8051948051948,13.611281422440221,5.456774984671981,31.514408338442674,17.841814837522993,12.017167381974248,8.522378908645004,0.7909604519774011,78.24601366742597,20.72892938496583,7.744874715261959,92.36902050113895,7.403189066059225
